date,price,volume
2017-12-01,39.3053,410000
2017-11-30,39.0925,1015200
2017-11-29,39.0054,456900
2017-11-28,38.87,339300
2017-11-27,38.8893,339300
2017-11-24,38.9571,445200
2017-11-23,38.6959,697700
2017-11-22,39.6923,458800
2017-11-21,40.1953,397400
2017-11-20,39.9728,425800
2017-11-17,39.8374,390000
2017-11-16,39.8954,391900
2017-11-15,40.1953,506200
2017-11-14,40.65,218800
2017-11-13,40.5919,207300
2017-11-10,40.7177,381200
2017-11-09,40.1856,334700
2017-11-08,40.205,311700
2017-11-07,39.6149,414600
2017-11-06,39.6632,407900
2017-11-03,39.9341,292700
2017-11-02,39.7116,563500
2017-11-01,39.3343,442300
2017-10-31,39.286,360400
2017-10-30,39.402,434100
2017-10-27,39.7406,391500
2017-10-26,39.9148,270100
2017-10-25,39.5447,378100
2017-10-24,39.7567,286700
2017-10-23,39.3617,263500
2017-10-20,39.2171,376700
2017-10-19,39.1304,418300
2017-10-18,39.3809,496400
2017-10-17,39.988,416300
2017-10-16,40.2,231400
2017-10-13,40.6143,493900
2017-10-12,40.3445,517800
2017-10-11,40.4601,692500
2017-10-10,40.2096,533300
2017-10-06,40.5758,259900
2017-10-05,40.7396,403700
2017-10-04,41.2214,884600
2017-10-03,40.0169,890500
2017-10-02,40.8166,1173300
2017-09-29,41.3466,862600
2017-09-28,41.4333,1087600
2017-09-27,42.0211,1705000
2017-09-26,38.6294,275000
2017-09-25,38.6486,432400
2017-09-22,38.6197,572000
2017-09-21,38.6004,478700
2017-09-20,38.6004,313700
2017-09-19,38.5234,1161200
2017-09-18,38.6583,336000
2017-09-15,38.533,2360400
2017-09-14,38.7932,643200
2017-09-13,38.4463,509700
2017-09-12,38.5715,505700
2017-09-11,38.5523,415000
2017-09-08,38.3114,576000
2017-09-07,38.5234,591900
2017-09-06,38.0319,751500
2017-09-05,38.2536,1400200
2017-09-01,39.3328,704400
2017-08-31,39.7182,524200
2017-08-30,39.764,326700
2017-08-29,39.5528,289000
2017-08-28,39.6776,551200
2017-08-25,39.6584,402900
2017-08-24,39.8983,451700
2017-08-23,40.3974,298900
2017-08-22,40.6949,437400
2017-08-21,40.1767,359900
2017-08-18,40.1095,502800
2017-08-17,40.6278,461400
2017-08-16,40.8965,497800
2017-08-15,40.9253,900900
2017-08-14,41.1556,745500
2017-08-11,40.9733,772000
2017-08-10,40.7429,597300
2017-08-09,40.7909,514900
2017-08-08,41.0117,368700
2017-08-04,40.8293,157000
2017-08-03,40.8389,610300
2017-08-02,40.8005,325000
2017-08-01,40.6949,469200
2017-07-31,40.5318,352900
2017-07-28,40.3974,261900
2017-07-27,40.599,528500
2017-07-26,40.647,1433200
2017-07-25,41.3764,360600
2017-07-24,41.0117,225500
2017-07-21,41.098,339400
2017-07-20,41.194,210900
2017-07-19,40.9253,227800
2017-07-18,40.8389,810400
2017-07-17,40.8005,298600
2017-07-14,40.8581,217200
2017-07-13,40.7813,437100
2017-07-12,40.7909,352800
2017-07-11,40.7525,348800
2017-07-10,40.7621,234700
2017-07-07,40.8293,457400
2017-07-06,40.6086,596000
2017-07-05,40.8005,341100
2017-07-04,40.7909,223300
2017-06-30,40.9637,402900
2017-06-29,40.7909,341300
2017-06-28,41.3188,260400
2017-06-27,41.5108,394500
2017-06-26,41.434,335600
2017-06-23,41.4148,278100
2017-06-22,41.4532,729300
2017-06-21,41.5108,400400
2017-06-20,41.3092,654700
2017-06-19,41.7699,614200
2017-06-16,41.4244,2957800
2017-06-15,42.6625,590100
2017-06-14,42.2306,638300
2017-06-13,42.5281,538700
2017-06-12,42.5953,410500
2017-06-09,42.5473,487300
2017-06-08,43.1136,319000
2017-06-07,43.104,408500
2017-06-06,43.7471,533400
2017-06-05,43.9006,358700
2017-06-02,44.131,196500
2017-06-01,43.8047,313100
2017-05-31,43.4207,572600
2017-05-30,43.152,278100
2017-05-29,43.1904,67100
2017-05-26,43.1616,189800
2017-05-25,43.4399,338900
