date,price,volume
2017-10-10,105.2509,142000
2017-10-06,105.404,40600
2017-10-05,105.2988,90300
2017-10-04,105.2414,113700
2017-10-03,104.7917,242400
2017-10-02,104.9161,95300
2017-09-29,103.9498,125500
2017-09-28,104.476,179500
2017-09-27,103.3662,215300
2017-09-26,102.8208,131500
2017-09-25,102.065,95300
2017-09-22,101.7397,208600
2017-09-21,102.9356,195700
2017-09-20,102.5338,170500
2017-09-19,102.9835,208300
2017-09-18,102.2755,98300
2017-09-15,102.1607,533800
2017-09-14,101.6057,161800
2017-09-13,100.1276,119000
2017-09-12,100.6706,189500
2017-09-11,100.5944,243000
2017-09-08,100.1657,169000
2017-09-07,101.0992,207000
2017-09-06,100.661,204900
2017-09-05,100.2038,175300
2017-09-01,100.9849,240100
2017-08-31,103.3855,195600
2017-08-30,102.8234,136800
2017-08-29,102.652,81700
2017-08-28,102.6329,126300
2017-08-25,102.6805,81300
2017-08-24,103.576,98400
2017-08-23,104.4333,134500
2017-08-22,103.4903,117100
2017-08-21,103.1569,127200
2017-08-18,102.5377,100800
2017-08-17,103.2997,104400
2017-08-16,103.2997,190800
2017-08-15,104.1285,141100
2017-08-14,103.8522,187000
2017-08-11,103.0902,129800
2017-08-10,102.9949,173700
2017-08-09,103.4426,178900
2017-08-08,103.938,221700
2017-08-04,104.1285,119800
2017-08-03,103.9761,155800
2017-08-02,104.3857,207100
2017-08-01,103.938,184300
2017-07-31,103.7284,213900
2017-07-28,104.7858,327600
2017-07-27,107.5388,122700
2017-07-26,107.777,241900
2017-07-25,111.2158,114500
2017-07-24,110.2728,117100
2017-07-21,110.6157,69800
2017-07-20,111.6826,80000
2017-07-19,110.8634,110200
2017-07-18,110.549,133100
2017-07-17,109.9013,184300
2017-07-14,110.2061,84800
2017-07-13,110.168,90600
2017-07-12,110.3394,126200
2017-07-11,109.7869,67000
2017-07-10,110.2061,66400
2017-07-07,109.8727,44100
2017-07-06,110.368,197700
2017-07-05,110.9205,104200
2017-07-04,110.93,69300
2017-06-30,111.8255,226000
2017-06-29,111.9684,177500
2017-06-28,113.0258,186200
2017-06-27,113.3211,149600
2017-06-26,112.8734,118600
2017-06-23,112.5876,133200
2017-06-22,112.3971,161600
2017-06-21,112.4161,106400
2017-06-20,112.378,246000
2017-06-19,112.3971,225600
2017-06-16,113.1972,702800
2017-06-15,114.8167,172900
2017-06-14,114.3213,215000
2017-06-13,114.5023,165700
2017-06-12,114.4023,148000
2017-06-09,114.6965,146700
2017-06-08,116.0156,119400
2017-06-07,116.3003,151500
2017-06-06,116.2244,117800
2017-06-05,116.8507,63600
2017-06-02,117.4391,84000
2017-06-01,116.6514,92200
2017-05-31,115.8827,115800
2017-05-30,115.6929,74800
2017-05-29,115.171,27500
2017-05-26,115.2564,71800
2017-05-25,115.4936,94600
2017-05-24,115.7499,105000
2017-05-23,115.8732,124200
2017-05-19,115.9966,112700
2017-05-18,115.1994,128800
2017-05-17,115.1425,134700
2017-05-16,117.2683,110400
2017-05-15,117.4011,184500
2017-05-12,116.7463,72200
2017-05-11,116.4236,151900
2017-05-10,117.961,140500
2017-05-09,118.3311,160500
2017-05-08,118.5684,139000
2017-05-05,117.8851,169600
2017-05-04,116.7084,214200
2017-05-03,116.3477,176000
2017-05-02,117.5624,129000
2017-05-01,116.4332,94700
2017-04-28,116.3382,120400
2017-04-27,115.2564,138400
2017-04-26,114.5351,103900
2017-04-25,112.8079,99300
2017-04-24,112.4473,103300
2017-04-21,111.8969,81200
2017-04-20,111.7925,75700
2017-04-19,111.0997,88600
2017-04-18,111.6312,82100
2017-04-17,111.5837,66700
2017-04-13,109.6952,51400
2017-04-12,110.407,116000
2017-04-11,109.6763,93400
2017-04-10,109.6003,77300
2017-04-07,108.7177,96400
2017-04-06,108.8886,121700
2017-04-05,109.2397,129100
2017-04-04,109.4675,77200
2017-04-03,109.439,114000
2017-03-31,110.1128,91300
2017-03-30,109.9704,94700
2017-03-29,109.9325,168300
2017-03-28,110.891,163000
2017-03-27,110.35,114800
2017-03-24,110.1223,131400
2017-03-23,109.4295,157400
2017-03-22,108.1768,145200
2017-03-21,106.1839,112000
2017-03-20,106.2883,95600
2017-03-17,106.6964,439200
2017-03-16,107.1424,120100
2017-03-15,106.8957,104500
2017-03-14,106.1554,107900
2017-03-13,106.8387,98400
2017-03-10,105.9467,115100
2017-03-09,105.6064,102800
2017-03-08,106.1357,92100
2017-03-07,105.7671,185900
2017-03-06,105.4079,94100
2017-03-03,105.077,175100
2017-03-02,105.4929,122200
2017-03-01,104.7084,163500
2017-02-28,105.2094,206300
2017-02-27,104.8218,238200
2017-02-24,105.5118,100600
2017-02-23,107.2228,210800
2017-02-22,105.3795,128000
2017-02-21,104.8974,84100
2017-02-17,104.5476,75400
2017-02-16,104.6989,93500
2017-02-15,104.68,87400
2017-02-14,104.179,93900
2017-02-13,103.7536,91100
2017-02-10,103.971,120900
2017-02-09,104.4626,136500
2017-02-08,104.2263,116800
2017-02-07,104.1223,108900
2017-02-06,103.6307,98200
2017-02-03,103.8103,137500
2017-02-02,104.1034,83700
2017-02-01,104.5193,98000
2017-01-31,104.9069,146500
2017-01-30,105.0108,94100
2017-01-27,106.0696,74600
2017-01-26,106.5422,58200
2017-01-25,106.9203,101000
2017-01-24,106.4855,109300
2017-01-23,106.684,102300
2017-01-20,107.9979,104300
2017-01-19,106.2397,59000
2017-01-18,106.8541,101300
2017-01-17,105.871,84800
2017-01-16,106.0885,44800
2017-01-13,106.4571,63900
2017-01-12,106.1641,64400
2017-01-11,106.7123,71800
2017-01-10,106.2775,56500
2017-01-09,106.6556,42300
2017-01-06,106.2964,194500
2017-01-05,106.8541,61000
2017-01-04,107.289,93800
2017-01-03,107.3835,67200
2016-12-30,107.374,59700
2016-12-29,107.7994,81500
2016-12-28,107.2984,71000
2016-12-23,107.4024,49800
2016-12-22,106.9392,122400
2016-12-21,106.2964,57900
2016-12-20,106.6367,89300
2016-12-19,107.5064,48900
2016-12-16,107.0715,627400
2016-12-15,106.6745,81600
2016-12-14,106.9581,100700
2016-12-13,107.4874,163700
2016-12-12,107.5536,115700
2016-12-09,107.3653,93300
2016-12-08,106.4237,104000
2016-12-07,105.2184,183500
2016-12-06,103.7871,186400
2016-12-05,104.0037,144400
2016-12-02,105.1901,85300
2016-12-01,104.7099,159900
2016-11-30,105.1995,188400
2016-11-29,105.5197,133400
2016-11-28,104.7852,114100
2016-11-25,103.9189,73800
2016-11-24,103.7306,39000
2016-11-23,104.0884,103600
2016-11-22,103.8907,189500
2016-11-21,103.5423,147000
2016-11-18,101.9886,101700
2016-11-17,102.0545,196400
2016-11-16,99.4838,214600
