date,price,volume
2018-05-18,51.1874,606600
2018-05-17,51.0162,882300
2018-05-16,51.1641,842300
2018-05-15,51.4987,814400
2018-05-14,51.4987,588500
2018-05-11,51.2108,775300
2018-05-10,51.6076,788500
2018-05-09,50.8372,514200
2018-05-08,51.0551,607800
2018-05-07,50.6349,705200
2018-05-04,50.4015,483700
2018-05-03,50.3081,537000
2018-05-02,50.9306,437600
2018-05-01,51.0162,493700
2018-04-30,50.8139,503800
2018-04-27,51.3353,143800
2018-04-26,50.954,402300
2018-04-25,50.6816,410600
2018-04-24,50.2147,516000
2018-04-23,51.5376,862400
2018-04-20,50.9306,387100
2018-04-19,50.8294,475300
2018-04-18,50.3781,439300
2018-04-17,49.491,477400
2018-04-16,49.3665,237300
2018-04-13,49.2498,371200
2018-04-12,49.6778,352300
2018-04-11,49.6155,382100
2018-04-10,49.9579,356400
2018-04-09,50.9462,433200
2018-04-06,49.8879,338800
2018-04-05,50.277,498500
2018-04-04,50.2536,550800
2018-04-03,50.0046,563500
2018-04-02,50.1525,326700
2018-03-29,50.6505,433700
2018-03-28,50.1914,513100
2018-03-27,49.3976,623800
2018-03-26,49.9346,354500
2018-03-23,49.7245,496600
2018-03-22,50.6116,503000
2018-03-21,51.2963,758800
2018-03-20,51.8022,889400
2018-03-19,51.5298,532900
2018-03-16,51.2108,1841100
2018-03-15,51.522,672800
2018-03-14,51.9189,509600
2018-03-13,51.8644,569600
2018-03-12,51.8954,777200
2018-03-09,51.5389,612000
2018-03-08,51.1824,559600
2018-03-07,50.8336,686000
2018-03-06,51.1281,875400
2018-03-05,50.5934,930200
2018-03-02,50.1904,740100
2018-03-01,50.3919,926200
2018-02-28,51.0894,1190300
2018-02-27,51.2909,878700
2018-02-26,50.6786,1034800
2018-02-23,50.2679,437800
2018-02-22,49.7253,905200
2018-02-21,50.6166,604300
2018-02-20,50.9654,564700
2018-02-16,51.0584,554400
2018-02-15,50.1594,494100
2018-02-14,49.9966,432400
2018-02-13,49.8726,715100
2018-02-12,50.3376,798600
2018-02-09,49.5936,864800
2018-02-08,49.4851,687300
2018-02-07,50.3376,664400
2018-02-06,50.1749,1098900
2018-02-05,50.2679,835400
2018-02-02,50.3919,831800
2018-02-01,50.7484,1209700
